traj,i,split,gyro,acc,n_win,speed,vx,vy,vz,acc_std,gyr_std,ax,ay
drone_val_0021,21,val,-y-x-z,-y-x+z,60,4.3382435,-0.16236848,2.3053136,0.40537143,4.740768382230563,0.4965363657183384,-0.0961684851878827,0.13209116281802805
drone_val_0022,22,val,-y-x-z,-y-x+z,43,3.217091,-0.06987514,1.7448583,0.28619957,4.725993716626245,0.5018698272256568,0.0695583780067539,-0.02142102786982901
drone_val_0023,23,val,-y-x-z,-y-x+z,60,2.1988025,-0.31966144,0.008039022,-0.05383867,5.309650951428529,0.7321270712904042,-0.009363910380367694,0.17255405236379132
drone_val_0024,24,val,-y-x-z,-y-x+z,60,2.310466,-0.35137504,0.09495097,-0.07056928,5.31016562713669,0.7202691700801777,-0.03412402372897123,0.1690147477661485
drone_val_0025,25,val,-y-x-z,-y-x+z,60,2.3019955,-0.38154623,0.09319375,-0.06979935,5.308754511545921,0.7290226617230902,-0.033773206160116385,0.168805887739533
drone_val_0026,26,val,-y-x-z,+x+y+z,60,0.95479995,-0.0012431233,-0.282775,-0.004428779,4.615879726790964,0.3357892830471492,-0.028866652776888106,0.013297358072220655
drone_val_0027,27,val,+y-x-z,+x+y+z,60,1.0331838,0.010529195,-0.21595195,-0.015591985,4.590166859909434,0.27373183416454505,0.00556998071355891,0.042475527352874756
drone_val_0028,28,val,-y-x-z,-x-y+z,19,0.76733273,-0.16285421,-0.08639474,-0.02989686,4.685207369759722,0.39471107888611273,-0.05783396787518622,0.04622993077356408
drone_val_0029,29,val,-y-x-z,-y-x+z,60,0.3221762,-0.09324183,0.0017100271,0.011845802,4.566827541480764,0.13238698279161723,0.020881574857872388,0.06736062164166992
drone_val_0030,30,val,-x+y-z,-x-y+z,60,0.34342867,0.028769266,-0.025879566,-0.0012044102,4.574534728252006,0.10953185300571829,-0.012946545402494848,0.06007861733430404
drone_val_0031,31,val,+y+x-z,-x-y+z,60,0.3478684,-0.06357415,-0.03680127,0.00022025553,4.566293806250575,0.10004525354343406,-0.001874436624974199,0.09212390568251472
drone_val_0032,32,val,-y-x-z,-y+x+z,19,0.3047263,-0.021445666,0.15219355,-0.030109735,4.662658573895154,0.25528193683161937,0.0134539414046388,0.01228431555845767
drone_val_0033,33,val,-y-x-z,-x-y+z,60,0.27363607,-0.0849525,-0.14638732,0.007244872,4.604268318244857,0.10194710504029661,-0.044122714998021555,0.01799560452900073
drone_val_0034,34,val,+y+x-z,-x-y+z,60,0.26317626,0.120473675,-0.11504767,-0.003926511,4.598175825888597,0.07274663079696406,-0.043864834583579905,0.026584284099047353
drone_val_0035,35,val,-y-x-z,-x-y+z,38,0.2775264,-0.07905102,0.07626066,-0.016355747,4.616568991958511,0.1670766089079645,0.011358533018565459,0.009848924398259365
drone_val_0036,36,val,-y+x-z,+x-y+z,60,2.078231,-0.3127898,-0.5837235,-0.017395966,4.825693584269759,0.5944921067672041,0.07127855055641855,0.025192935576384117
drone_val_0037,37,val,-y+x-z,+x-y+z,60,2.3163712,-0.27098686,-0.62198895,-0.076440066,4.849926647624457,0.6417307239985185,0.18493416938734664,-0.008139963987010257
drone_val_0038,38,val,-y+x-z,+y+x+z,60,2.3337421,-0.34585848,-0.61645335,-0.023808021,4.865100021106332,0.6495164624904773,0.046538014734319705,0.03126257251015629
drone_val_0039,39,val,-y-x-z,-y+x+z,18,1.3132876,-0.29250994,0.09649116,-0.11347433,4.691737954138596,0.3415498679947808,0.14139543935677856,-0.09505157880089177
drone_val_0040,40,val,-y-x-z,+x+y+z,60,0.8990433,-0.061890483,-0.017127443,0.017558329,4.638157655459495,0.2679925274020533,-0.1453960253210947,0.029263744308029346
drone_val_0041,41,val,-x-y-z,+x+y+z,60,1.0319982,-0.082970284,-0.050717585,-0.0026206265,4.613711372412366,0.26458674431825346,-0.05075532299489593,-0.00592312940367871
drone_val_0042,42,val,+y+x-z,+x+y+z,60,1.0126166,-0.06855693,-0.01654247,-0.0011042679,4.615766044844984,0.2716241350337099,-0.04667674129194764,-0.010857108893945528
drone_val_0043,43,val,-y-x-z,-y-x+z,18,0.8807973,-0.35901496,0.303699,-0.08749951,4.725044095183564,0.3224496588066017,-0.2502063606416646,0.17661502716734434
drone_val_0044,44,val,-y-x-z,+x+y+z,60,0.9399449,-0.0551115,-0.037729982,0.024651667,4.618194908839871,0.2971379068156782,-0.1381442070273162,0.023205950518372445
drone_val_0045,45,val,+y-x-z,+x+y+z,60,1.0356783,-0.072817296,-0.03903333,0.0039882534,4.595788754063385,0.26861359877245783,-0.03951798039188861,-0.009909842840057536
drone_val_0046,46,val,-x-y-z,+x+y+z,60,1.0320861,-0.08625348,0.015959097,-0.0052442197,4.59459475045128,0.2711817281008955,-0.03471632490409229,0.0014525590871965809
drone_val_0047,47,val,-y-x-z,-y-x+z,17,0.9050397,-0.4324988,0.24020833,-0.12362357,4.8209509574956435,0.2913775175210704,-0.34682673602751474,0.11854129843035859
